2025-06-13 12:02:58, Zone=waist, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:47, Zone=chest, Risk Level=1
2025-06-13 12:43:47, Zone=chest, Risk Level=1
2025-06-13 12:43:47, Zone=chest, Risk Level=1
2025-06-13 12:43:47, Zone=waist, Risk Level=1
2025-06-13 12:43:47, Zone=waist, Risk Level=1
2025-06-13 12:43:47, Zone=waist, Risk Level=1
2025-06-13 12:43:47, Zone=waist, Risk Level=1
2025-06-13 12:43:47, Zone=waist, Risk Level=1
2025-06-13 12:43:48, Zone=waist, Risk Level=1
2025-06-13 12:43:48, Zone=waist, Risk Level=1
2025-06-13 12:43:48, Zone=waist, Risk Level=1
2025-06-13 12:43:48, Zone=waist, Risk Level=1
2025-06-13 12:43:48, Zone=waist, Risk Level=1
2025-06-13 12:43:48, Zone=waist, Risk Level=1
2025-06-13 12:43:49, Zone=waist, Risk Level=1
2025-06-13 12:43:54, Zone=waist, Risk Level=1
2025-06-13 12:43:54, Zone=waist, Risk Level=1
2025-06-13 12:43:54, Zone=waist, Risk Level=1
2025-06-13 12:43:54, Zone=waist, Risk Level=1
2025-06-13 12:43:54, Zone=waist, Risk Level=1
2025-06-13 12:43:54, Zone=waist, Risk Level=1
2025-06-13 12:43:54, Zone=waist, Risk Level=1
2025-06-13 12:43:55, Zone=waist, Risk Level=1
2025-06-13 12:43:55, Zone=waist, Risk Level=1
2025-06-13 12:43:55, Zone=waist, Risk Level=1
2025-06-13 12:43:55, Zone=waist, Risk Level=1
2025-06-13 12:43:56, Zone=waist, Risk Level=1
2025-06-13 12:43:56, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:57, Zone=waist, Risk Level=1
2025-06-13 12:43:58, Zone=waist, Risk Level=1
2025-06-13 12:43:58, Zone=waist, Risk Level=1
2025-06-13 12:43:58, Zone=waist, Risk Level=1
2025-06-13 12:43:58, Zone=waist, Risk Level=1
2025-06-13 12:43:58, Zone=waist, Risk Level=1
2025-06-13 12:43:58, Zone=waist, Risk Level=1
2025-06-13 12:43:58, Zone=waist, Risk Level=1
2025-06-13 12:44:05, Zone=waist, Risk Level=1
2025-06-13 12:44:05, Zone=waist, Risk Level=1
2025-06-13 12:44:05, Zone=waist, Risk Level=1
2025-06-13 12:44:06, Zone=waist, Risk Level=1
2025-06-13 12:44:06, Zone=waist, Risk Level=1
2025-06-13 12:44:06, Zone=waist, Risk Level=1
2025-06-13 12:44:06, Zone=waist, Risk Level=1
2025-06-14 17:19:06, Zone=waist, Risk Level=1
2025-06-14 17:19:06, Zone=waist, Risk Level=1
2025-06-14 17:19:06, Zone=waist, Risk Level=1
2025-06-14 17:19:06, Zone=waist, Risk Level=1
2025-06-14 17:19:06, Zone=waist, Risk Level=1
2025-06-14 17:19:06, Zone=waist, Risk Level=1
2025-06-14 17:19:07, Zone=waist, Risk Level=1
2025-06-14 17:19:07, Zone=waist, Risk Level=1
2025-06-14 17:19:07, Zone=waist, Risk Level=1
2025-06-14 17:19:07, Zone=waist, Risk Level=1
2025-06-14 17:19:07, Zone=waist, Risk Level=1
2025-06-14 17:19:07, Zone=waist, Risk Level=1
2025-06-14 17:19:08, Zone=waist, Risk Level=1
2025-06-14 17:19:08, Zone=waist, Risk Level=1
2025-06-14 17:19:08, Zone=waist, Risk Level=1
2025-06-14 17:19:09, Zone=chest, Risk Level=1
2025-06-14 17:19:09, Zone=chest, Risk Level=1
2025-06-14 17:19:09, Zone=chest, Risk Level=1
2025-06-14 17:19:10, Zone=chest, Risk Level=1
2025-06-14 17:19:10, Zone=chest, Risk Level=1
2025-06-14 17:19:10, Zone=chest, Risk Level=1
2025-06-14 17:19:10, Zone=chest, Risk Level=1
2025-06-14 17:19:11, Zone=chest, Risk Level=1
2025-06-14 17:19:11, Zone=chest, Risk Level=1
2025-06-14 17:19:11, Zone=chest, Risk Level=1
2025-06-14 17:19:11, Zone=chest, Risk Level=1
2025-06-14 17:19:11, Zone=chest, Risk Level=1
2025-06-14 17:19:11, Zone=chest, Risk Level=1
2025-06-14 17:19:11, Zone=chest, Risk Level=1
2025-06-14 17:19:12, Zone=chest, Risk Level=1
2025-06-14 17:19:12, Zone=chest, Risk Level=1
2025-06-14 17:19:12, Zone=chest, Risk Level=1
2025-06-14 17:19:12, Zone=chest, Risk Level=1
2025-06-14 17:19:12, Zone=chest, Risk Level=1
2025-06-14 17:19:13, Zone=chest, Risk Level=1
2025-06-14 17:19:13, Zone=chest, Risk Level=1
2025-06-14 17:19:13, Zone=chest, Risk Level=1
2025-06-14 17:19:13, Zone=chest, Risk Level=1
2025-06-14 17:19:13, Zone=chest, Risk Level=1
2025-06-14 17:19:13, Zone=chest, Risk Level=1
2025-06-14 17:19:14, Zone=chest, Risk Level=1
2025-06-14 17:19:14, Zone=chest, Risk Level=1
2025-06-14 17:19:14, Zone=chest, Risk Level=1
2025-06-14 17:19:14, Zone=chest, Risk Level=1
2025-06-14 17:19:14, Zone=chest, Risk Level=1
2025-06-14 17:19:15, Zone=chest, Risk Level=1
2025-06-14 17:19:15, Zone=chest, Risk Level=1
2025-06-14 17:19:15, Zone=chest, Risk Level=1
2025-06-14 17:19:15, Zone=chest, Risk Level=1
2025-06-14 17:19:15, Zone=chest, Risk Level=1
2025-06-14 17:19:16, Zone=chest, Risk Level=1
2025-06-14 17:19:16, Zone=chest, Risk Level=1
2025-06-14 17:19:17, Zone=chest, Risk Level=1
2025-06-14 17:19:17, Zone=chest, Risk Level=1
2025-06-14 17:19:17, Zone=chest, Risk Level=1
2025-06-14 17:19:17, Zone=chest, Risk Level=1
2025-06-14 17:19:17, Zone=chest, Risk Level=1
2025-06-14 17:19:18, Zone=chest, Risk Level=1
2025-06-14 17:19:18, Zone=chest, Risk Level=1
2025-06-14 17:19:18, Zone=chest, Risk Level=1
2025-06-14 17:19:18, Zone=chest, Risk Level=1
2025-06-14 17:19:18, Zone=chest, Risk Level=1
2025-06-14 17:19:19, Zone=chest, Risk Level=1
2025-06-14 17:19:19, Zone=chest, Risk Level=1
2025-06-14 17:19:19, Zone=chest, Risk Level=1
2025-06-14 17:19:19, Zone=chest, Risk Level=1
2025-06-14 17:19:19, Zone=chest, Risk Level=1
2025-06-14 17:19:19, Zone=chest, Risk Level=1
2025-06-14 17:19:20, Zone=chest, Risk Level=1
2025-06-16 18:02:59, Zone=waist, Risk Level=1
2025-06-16 18:02:59, Zone=waist, Risk Level=1
2025-06-16 18:03:00, Zone=waist, Risk Level=1
2025-06-16 18:03:01, Zone=waist, Risk Level=1
2025-06-16 18:03:02, Zone=waist, Risk Level=1
2025-06-16 18:03:02, Zone=waist, Risk Level=1
2025-06-16 18:03:03, Zone=waist, Risk Level=1
2025-06-16 18:03:04, Zone=waist, Risk Level=1
2025-06-16 18:03:04, Zone=waist, Risk Level=1
2025-06-16 18:03:05, Zone=waist, Risk Level=1
2025-06-16 18:03:06, Zone=waist, Risk Level=1
2025-06-16 18:03:06, Zone=waist, Risk Level=1
2025-06-16 18:03:07, Zone=waist, Risk Level=1
2025-06-16 18:03:08, Zone=waist, Risk Level=1
2025-06-16 18:03:09, Zone=waist, Risk Level=1
2025-06-16 18:15:40, Zone=waist, Risk Level=1
2025-06-16 18:15:40, Zone=waist, Risk Level=1
2025-06-16 18:15:41, Zone=waist, Risk Level=1
2025-06-16 18:15:41, Zone=waist, Risk Level=1
2025-06-16 18:15:42, Zone=waist, Risk Level=1
2025-06-16 18:15:44, Zone=chest, Risk Level=1
2025-06-16 18:15:44, Zone=chest, Risk Level=1
2025-06-16 18:15:45, Zone=chest, Risk Level=1
2025-06-16 18:15:45, Zone=chest, Risk Level=1
2025-06-16 18:15:46, Zone=chest, Risk Level=1
2025-06-16 18:15:46, Zone=chest, Risk Level=1
2025-06-16 18:15:47, Zone=chest, Risk Level=1
2025-06-16 18:15:48, Zone=chest, Risk Level=1
2025-06-16 18:15:48, Zone=chest, Risk Level=1
2025-06-16 18:15:49, Zone=chest, Risk Level=1
2025-06-16 18:15:53, Zone=chest, Risk Level=1
2025-06-16 18:15:54, Zone=chest, Risk Level=1
2025-06-16 18:15:54, Zone=chest, Risk Level=1
2025-06-16 18:15:55, Zone=chest, Risk Level=1
2025-06-16 18:19:51, Zone=waist, Risk Level=1
2025-06-16 18:19:51, Zone=waist, Risk Level=1
2025-06-16 18:19:52, Zone=chest, Risk Level=1
2025-06-16 18:19:53, Zone=chest, Risk Level=1
2025-06-16 18:19:53, Zone=chest, Risk Level=1
2025-06-16 18:19:54, Zone=chest, Risk Level=1
2025-06-16 18:19:56, Zone=chest, Risk Level=1
2025-06-16 18:19:57, Zone=chest, Risk Level=1
2025-06-16 18:24:04, Zone=waist, Risk Level=1
2025-06-16 18:24:04, Zone=waist, Risk Level=1
2025-06-16 18:24:05, Zone=chest, Risk Level=1
2025-06-16 18:24:06, Zone=chest, Risk Level=1
2025-06-16 18:24:06, Zone=chest, Risk Level=1
2025-06-16 18:24:07, Zone=chest, Risk Level=1
2025-06-16 18:24:08, Zone=chest, Risk Level=1
2025-06-16 18:24:08, Zone=chest, Risk Level=1
2025-06-16 18:24:21, Zone=chest, Risk Level=1
2025-06-16 18:24:22, Zone=chest, Risk Level=1
2025-06-16 18:24:22, Zone=chest, Risk Level=1
2025-06-16 18:24:23, Zone=waist, Risk Level=1
2025-06-16 18:24:27, Zone=waist, Risk Level=1
2025-06-16 18:24:29, Zone=waist, Risk Level=1
2025-06-16 18:24:29, Zone=waist, Risk Level=1
2025-06-16 18:24:30, Zone=waist, Risk Level=1
2025-06-16 19:05:14, Zone=waist, Risk Level=1
2025-06-16 19:05:15, Zone=waist, Risk Level=1
2025-06-16 19:05:15, Zone=chest, Risk Level=1
2025-06-16 19:05:16, Zone=chest, Risk Level=1
2025-06-16 19:05:16, Zone=chest, Risk Level=1
2025-06-16 19:05:17, Zone=chest, Risk Level=1
2025-06-16 19:05:21, Zone=chest, Risk Level=1
2025-06-16 19:14:30, Zone=waist, Risk Level=1
2025-06-16 19:14:30, Zone=waist, Risk Level=1
2025-06-16 19:14:31, Zone=chest, Risk Level=1
2025-06-16 19:14:32, Zone=chest, Risk Level=1
2025-06-16 19:14:38, Zone=chest, Risk Level=1
2025-06-16 19:14:39, Zone=chest, Risk Level=1
2025-06-16 19:14:39, Zone=waist, Risk Level=1
2025-06-16 19:15:59, Zone=waist, Risk Level=1
2025-06-16 19:15:59, Zone=waist, Risk Level=1
2025-06-16 19:16:00, Zone=chest, Risk Level=1
2025-06-16 19:16:00, Zone=chest, Risk Level=1
2025-06-16 19:16:01, Zone=chest, Risk Level=1
2025-06-16 19:16:06, Zone=chest, Risk Level=1
2025-06-16 19:16:07, Zone=chest, Risk Level=1
2025-06-16 19:16:24, Zone=chest, Risk Level=1
2025-06-16 19:16:25, Zone=chest, Risk Level=1
2025-06-16 19:16:26, Zone=chest, Risk Level=1
2025-06-16 19:16:26, Zone=chest, Risk Level=1
2025-06-16 19:16:27, Zone=waist, Risk Level=1
2025-06-16 19:16:31, Zone=waist, Risk Level=1
2025-06-16 19:16:32, Zone=waist, Risk Level=1
2025-06-16 19:25:07, Zone=waist, Risk Level=1
2025-06-16 19:25:08, Zone=waist, Risk Level=1
2025-06-16 19:25:08, Zone=chest, Risk Level=1
2025-06-16 19:25:09, Zone=chest, Risk Level=1
2025-06-16 19:25:10, Zone=chest, Risk Level=1
2025-06-16 19:25:11, Zone=chest, Risk Level=1
2025-06-16 19:32:26, Zone=waist, Risk Level=1
2025-06-16 19:32:27, Zone=waist, Risk Level=1
2025-06-16 19:32:27, Zone=chest, Risk Level=1
2025-06-16 19:32:28, Zone=chest, Risk Level=1
2025-06-16 19:32:34, Zone=chest, Risk Level=1
2025-06-16 19:32:34, Zone=chest, Risk Level=1
2025-06-16 19:32:35, Zone=waist, Risk Level=1
2025-06-16 19:38:54, Zone=waist, Risk Level=1
2025-06-16 19:38:54, Zone=waist, Risk Level=1
2025-06-16 19:38:55, Zone=chest, Risk Level=1
2025-06-16 19:41:00, Zone=waist, Risk Level=1
2025-06-16 19:41:01, Zone=waist, Risk Level=1
2025-06-16 19:41:02, Zone=chest, Risk Level=1
2025-06-16 19:41:02, Zone=chest, Risk Level=1
2025-06-16 19:41:03, Zone=chest, Risk Level=1
2025-06-16 19:41:03, Zone=chest, Risk Level=1
2025-06-16 19:45:56, Zone=chest, Risk Level=1
2025-06-16 19:45:56, Zone=chest, Risk Level=1
2025-06-16 19:46:01, Zone=chest, Risk Level=1
2025-06-16 19:47:02, Zone=waist, Risk Level=1
2025-06-16 19:47:03, Zone=waist, Risk Level=1
2025-06-16 19:47:03, Zone=chest, Risk Level=1
2025-06-16 19:47:04, Zone=chest, Risk Level=1
2025-06-16 19:47:04, Zone=chest, Risk Level=1
2025-06-16 19:47:06, Zone=chest, Risk Level=1
2025-06-16 19:47:20, Zone=chest, Risk Level=1
2025-06-16 19:47:21, Zone=chest, Risk Level=1
2025-06-16 19:47:22, Zone=chest, Risk Level=1
2025-06-16 19:47:22, Zone=chest, Risk Level=1
2025-06-16 19:47:23, Zone=waist, Risk Level=1
2025-06-16 19:47:31, Zone=waist, Risk Level=1
2025-06-16 19:47:31, Zone=waist, Risk Level=1
2025-06-16 19:47:33, Zone=waist, Risk Level=1
2025-06-16 19:47:33, Zone=waist, Risk Level=1
2025-06-16 19:47:34, Zone=waist, Risk Level=1
2025-06-16 19:47:34, Zone=waist, Risk Level=1
2025-06-16 19:47:35, Zone=waist, Risk Level=1
2025-06-16 19:51:32, Zone=chest, Risk Level=1
2025-06-16 19:51:32, Zone=chest, Risk Level=1
2025-06-16 19:51:36, Zone=chest, Risk Level=1
2025-06-16 19:51:36, Zone=chest, Risk Level=1
2025-06-16 19:51:37, Zone=chest, Risk Level=1
2025-06-16 19:51:38, Zone=chest, Risk Level=1
2025-06-16 19:51:44, Zone=chest, Risk Level=1
2025-06-16 19:51:46, Zone=chest, Risk Level=1
2025-06-16 19:51:50, Zone=chest, Risk Level=1
2025-06-16 19:51:51, Zone=chest, Risk Level=1
2025-06-16 19:51:51, Zone=chest, Risk Level=1
2025-06-16 19:51:52, Zone=chest, Risk Level=1
2025-06-16 19:51:52, Zone=chest, Risk Level=1
2025-06-16 19:51:53, Zone=chest, Risk Level=1
2025-06-16 19:51:53, Zone=chest, Risk Level=1
2025-06-16 19:51:55, Zone=chest, Risk Level=1
2025-06-16 19:51:55, Zone=chest, Risk Level=1
2025-06-16 19:51:56, Zone=chest, Risk Level=1
2025-06-16 19:51:56, Zone=chest, Risk Level=1
2025-06-16 19:51:57, Zone=chest, Risk Level=1
2025-06-16 19:51:57, Zone=chest, Risk Level=1
2025-06-16 19:58:51, Zone=waist, Risk Level=1
2025-06-16 19:58:52, Zone=waist, Risk Level=1
2025-06-16 19:58:52, Zone=chest, Risk Level=1
2025-06-16 19:58:53, Zone=chest, Risk Level=1
2025-06-16 19:58:53, Zone=chest, Risk Level=1
2025-06-16 19:58:55, Zone=chest, Risk Level=1
2025-06-16 19:59:08, Zone=chest, Risk Level=1
2025-06-16 19:59:08, Zone=chest, Risk Level=1
2025-06-16 19:59:09, Zone=chest, Risk Level=1
2025-06-16 19:59:09, Zone=waist, Risk Level=1
2025-06-16 19:59:14, Zone=waist, Risk Level=1
2025-06-16 19:59:15, Zone=waist, Risk Level=1
2025-06-16 19:59:15, Zone=waist, Risk Level=1
2025-06-16 19:59:16, Zone=waist, Risk Level=1
2025-06-16 20:01:53, Zone=waist, Risk Level=1
2025-06-16 20:01:54, Zone=waist, Risk Level=1
2025-06-16 20:01:54, Zone=chest, Risk Level=1
2025-06-16 20:01:55, Zone=chest, Risk Level=1
2025-06-16 20:01:55, Zone=chest, Risk Level=1
2025-06-16 20:01:56, Zone=chest, Risk Level=1
2025-06-16 20:01:58, Zone=chest, Risk Level=1
2025-06-16 20:01:58, Zone=chest, Risk Level=1
2025-06-16 20:02:13, Zone=chest, Risk Level=1
2025-06-16 20:02:15, Zone=chest, Risk Level=1
2025-06-16 20:02:15, Zone=chest, Risk Level=1
2025-06-16 20:02:16, Zone=waist, Risk Level=1
2025-06-16 20:02:16, Zone=waist, Risk Level=1
2025-06-16 20:02:22, Zone=waist, Risk Level=1
2025-06-16 20:02:22, Zone=waist, Risk Level=1
2025-06-16 20:02:24, Zone=waist, Risk Level=1
2025-06-16 20:02:24, Zone=waist, Risk Level=1
2025-06-16 20:02:25, Zone=waist, Risk Level=1
2025-06-16 20:02:25, Zone=waist, Risk Level=1
